title,revenue,screen,open,country,mpaa,genre,plot
멋진 악몽,2.79985E7,129.0,2012,기타,전체관람가,코미디,미스터리한 살인사건  무죄를 증명해 줄 유일한 목격자는 유령   유령을 증인으로 내세운 사상 초유의 재판이 지금부터 시작된다  에미 후카츠 에리 는 화려한 전패 기록에 빛나는 변호사다  그런 그녀에게 새롭게 맡겨진 미스터리한 살인사건  부인을 살해한 혐의가 있는 용의자는 사건 발생 당시 가위에 눌려 움직일 수 조차 없었다는 황당한 알리바이를 제시하며 무죄를 주장한다  알리바이를 증명해줄 수 있는 유일한 목격자는 그를 가위 눌리게 한 무사 유령뿐   에미는 용의자가 묵었던 여관을 찾아가 무사 유령 로쿠베 니시다 토시유키 를 만나 증인으로 소환한다  우여곡절 끝에 재판이 시작되지만 유령은 에미와 의뢰인의 눈에만 보이고  보이지 않는 유령 증인에 대한 논란으로 법정은 소란해진다  이번만큼은 절대 질 수 없는 변호사 에미와 421년 전에 죽은 무사 유령은 무죄를 입증할 수 있을까 
다이노 헌터: 티렉스VS파키리노 대격돌,1.320763E8,795.0,2018,기타,전체관람가,기타,거대한 초식공룡 파키 VS 흉악한 육식공룡 티렉스 퓨전 3D로 탄생한 7천만년 전 세계가 펼쳐진다  7천만 년 전 매서운 백악기 시대  티라노사우루스  나누크사우르스  마중가사우르스 등 다양한 티렉스 육식공룡들 사이에 먹고 먹히는  리얼 헌팅 이 시작된다  잔혹한 백악기 시대 육식공룡들의 지배 속에서 태어난 파키리노사우르스  파키 는 추운 겨울을 피해 가족들과 남쪽으로 대이동을 시작하지만 갑작스레 숲 속에 불이 나고  어린  파키 는  티렉스 의 공격으로 엄마를 잃고 만다  결국  파키 는 저돌적인 형을 도와 무리의 리더로 성장하며 땅 위의 절대 강자인  티렉스 의 습격에 맞서 싸우기 시작하는데      위험천만한 백악기 시대  마지막 승자는 누구인가  마침내 단 하나의 최강자를 가릴 위대한 대결이 시작된다 
어느 멋진 순간,8.46577E8,862.0,2006,미국,15세관람가,드라마,사랑이 이루어지는     어느 멋진 순간    어느날    당신 생애 가장 멋진 순간이 찾아옵니다    잘생기고 능력 있는 런던증권가의 펀드 매니저 맥스 스키너  업계 최고의 실력자인 그는 재능만큼이나 건방지고 바람기 많은 인물로 유명하다  맥스는 유럽시장을 정복하려 온갖 경쟁을 하고 마침내 엄청난 이익을 내는데 성공한다  이처럼 승승장구하던 그에게 삼촌 헨리가 사망했다는 소식이 전해져 온다  어릴 적 부모님처럼 따랐지만 런던에서 성공한 이후 헨리에 대한 맥스의 애정은 잊혀진 지 오래  맥스는 헨리의 죽음보다는 그의 유일한 혈족인 자신에게 남겨진 헨리의 거대한 주택과 와인농장의 가치가 얼마인지 계산한다  그러던 중 맥스는 주식 비리에 연루되면서 강제 휴직 당한다  맥스는 위기는 기회라 생각하며 헨리의 유산을 비싼 가격에 팔기로 결심하고 직접 프로방스에 간다  런던의 도시생활에 익숙한 그는 프로방스의 비포장도로를 달리다 자신도 모르게 한 여성에게 사고를 낸다  이 사실을 전혀 모른 채 헨리 삼촌의 저택에 도착한 맥스  저택관리자와 와인농장에서 오래 일했던 이들은 맥스가 이곳을 처분하려 하자  결사 반대를 외치며 그를 난감하게 만든다  그때 맥스를 찾아온 섹시하고 아름다운 프랑스 여인 페니 샤넬  맥스는 엉덩이를 보여주며 사고의 흔적을 들이대는 그녀에게 한눈에 반한다  바람기 많고 돈만 알던 맥스는 페니에게 진정한 사랑을 느끼고 그녀에게 작업을 걸어본다  알면서도 속는다는 매력남 맥스의 데이트 신청  그 러 나  페니는 그에게 초강적이었다  도도한 그녀는 맥스의 어설픈 작업에 전혀 움직이지 않는 것  페니의 냉랭함에도 불구  그녀만 보면 첫사랑을 앓는 소년처럼 설레이는 맥스  작업사상 최대의 위기를 맞은 와중에 맥스는 헨리 삼촌의 친딸이라며 찾아온 크리스틴에게 주택과 농장의 소유권마저 빼앗길 위기에 처하는데  잘나가던 맥스 인생 최대의 난관  과연 맥스는 페니에게 자신의 마음을 전하고 헨리의 유산을 지킬 수 있을까 
사랑: 세 도시 이야기,91000.0,24.0,2016,기타,15세관람가,드라마, 사랑  세 도시 이야기 는 전쟁 통에 헤어진 남녀의 애절한 사랑을 섬세하게 그려낸 대하드라마로 중일전쟁 당시  과부와 홀아비였던 유에롱 탕웨이 과 다오롱 유청운 은 운명적인 만남을 통해 깊은 사랑에 빠진다  하지만 국민당 스파이였던 다오롱은 살해의 위협에 시달리고  일본군의 폭격이 심각한 상황에까지 이르자 유에롱과 다오롱은 안휘를 거쳐 홍콩으로 이주하려고 한다  그러나 다오롱만 탈출에 성공하게 되고  그는 홍콩에서 유에롱이 오기만을 기다린다  그러한 과정에서 유에롱과 다오롱이 홍콩에서 어렵사리 재회하여 낳은 아들  항생 이 바로 성룡이다 
한강블루스,5708100.0,97.0,2016,한국,12세관람가,드라마, 이 풍진 세상을 만났으니 너의 희망이 무엇이냐    노숙이 캠핑인줄 알아  노숙이 얼마나 노하우와 경험이 필요한 일인데   노숙자 그룹의 리더 장효  죽으려는 사람 목숨을 갖고 내기를 해요  당신들 지금 제 정신이에요   초보 신부 명준  내가 애만 못 낳지  마음은 완전 여자라고   여자로 살아가는 아저씨 추자  괜찮아요  연애는 할 만큼 해봤으니까   수녀가 되고 싶은 미혼모 마리아  네 사람의 기막힌 아웃도어 동거가 시작된다 
아직 끝나지 않았다,5.17911E7,433.0,2018,기타,15세관람가,드라마,영영 안 보면 좋겠어요  그게 다예요  그 사람 과 마주치고 싶지 않은 11살 소년 줄리앙은 엄마를 위해 위태로운 거짓말을 시작한다 
인터프리터,9.894465E8,582.0,2005,기타,12세관람가,드라마,목숨을 건 위험한 추적    그녀를 지켜야 한다  아프리카 태생인 UN 통역사 실비아 브룸  니콜 키드만 분 이 그녀 외 극소수만이 알고 있는 언어로 아프리카 정치 지도자의 목숨을 위협하는 것을 엿들었다고 강력히 주장하면서 사건은 시작된다  눈 깜짝할 사이에 그녀는 살인자들의 대상이 되어 목숨이 위태로워진다  그러자 연방요원 토빈 켈러  숀 펜 분  의 보호를 받게 되면서 그녀의 상황은 더욱 더 끔찍해진다  그녀의 미심 적은 과거와 그녀가 비밀스럽게 국제적으로 연결 되어 있다는 사실을 파헤치게 되면서 그녀가 음모 속으로 직접 뛰어들지 않았나 하고 더욱 의심하게 되고  매 순간마다 그는 그녀를 더욱더 의심스럽게 만드는 증거들을 찾아내게 된다  실비아는 희생자일까  용의자일까  아니면 전혀 다른 무언가가 있는 것일까  그리고 개인적인 마음의 상처를 가진 토빈이 과연 그녀를 안전하게 지킬 수 있을 것인가  실비와 토빈은 서로 의지 하여야 하는 상황에서 너무 늦기 전에 엄청난 국제 위기를 막기 위해 끝까지 진실을 밝혀 내야 하는데  
정글피쉬2,2384000.0,63.0,2011,한국,15세관람가,드라마,모든 면에서 완벽했던 한 여고생의 의문의 죽음    그 안에 숨겨진 감당할 수 없는 진실 그리고 남겨진 친구들의 이야기 명문여고 전교 1등을 독차지하던 미모의 여고생이 의문의 죽음을 맞는다  그녀와 친했던 초등학교 동창생들이 죽음의 원인을 쫓기로 하고  각기 다른 개성과 환경을 가진 여섯 명의 주인공들이 친구의 죽음을 파헤치는 가운데 청소년들이 지닌 일상의 고민과 현실이 하나둘씩 드러나기 시작한다 
두 개의 사랑,4.83721E7,297.0,2017,기타,18세관람가,스릴러, 난 가끔 당신이 낯설게 느껴져  우울증으로 정신과를 찾은  클로에 는 의사  폴 과 사랑에 빠져 동거를 시작한다  우연히 폴의 쌍둥이 형제  루이 의 존재를 알게 된 클로에는 젠틀한 매력의 폴과 달리 섹시하고 야성적인 루이와도 사랑을 나눈다  위험한 관계를 유지하던 클로에는 그들의 숨겨진 비밀에 대해 알게 되는데 
나누와 실라의 대모험,1.40569E8,191.0,2007,미국,전체관람가,기타,2005년  펭귄 에 이은 슬프지만 아름다운 생명 이야기 아기 북극곰  나누 와 아기 바다 코끼리  실라 가 성장해가는 과정의 모험을 담은 다큐멘터리 영화  호기심 많은 북극곰  나누 에게 얼음으로 둘러싸인 세상은 너무 재미있다  하지만 마냥 즐거운  나누 와는 달리 엄마 곰은 따뜻해질수록 걱정이 늘어간다  얼음이 녹으면서 생활의 터전과 함께 먹이감이 줄어들기 때문이다  결국 배가 고파 남동생은 죽어가는데  이제  나누 도 사냥하는 법과 함께 사는 방법을 배워야 한다  엄마와 이모와 함께 살고 있는 바다코끼리  실라 는 바닷속에 있을 때가 가장 좋다  엄마와 함께 있을 수 있고  위험하지 않기 때문이다  하지만 바다코끼리 역시 점점 따뜻해지는 북극 날씨 때문에 굶주린 적으로부터 자신들을 보호해야 한다  어느 날 위험한 적으로부터 쫓기게 되고 엄마와 이모는 목숨을 걸고 실라는 지키는데   이제 실라도 얼음왕국에서 혼자 사는 법을 배워야 한다  그리고  나누와 실라 그 둘이 만났을 때  자연의 위대함이 만들어낸 감동을 전해준다  
스켈리톤 키,2.98114E8,612.0,2005,미국,12세관람가,공포,악령을 부르는 열쇠   공포를 느끼는 순간    악령의 저주는 시작된다  캐롤라인은 뉴올리언즈의 한 병원에서 죽음을 앞둔 환자들이 편안한 임종을 맞을 수 있도록 도와주는 호스피스 일을 하고 있다  그녀는 작년에 여읜 아버지를 생각하며 환자들을 정성껏 돌보지만  병원 측이 그들을 단순한 돈벌이로 생각하는데 차츰 환멸을 느끼던 차에  어느 집에서 개인 간병인을 구한다는 신문광고를 보고 지원한다  캐롤라인이 도착한 곳은 미국 남부 루이지애나의 늪지대에 위치한 오래된 대 저택  그 곳의주인은 바이올렛과 벤 데버로라는 노부부인데  남편인 벤은 뇌졸중으로 쓰러져 말도 못하고 전신이 마비된 채 죽을 날만 기다리고 있었다  캐롤라인은 식물인간 같은 벤의 눈빛에서 뭔가를 두려워하며 도움을 청하는 듯한 느낌을 받고 그가 쓰러진 이유에 대해 미심쩍게 여기다가  바이올렛으로부터 후두라는 흑 마술과 악령의 저주 얘길 듣게 된다  오래 전 그 집에 살았던 하인 부부  저스티파이와 세실이 후두 주술사 였으며  주인에게 억울하게 살해되자 유령이 되어 사람들에게 저주를 내린다는 것  그리고 벤도 그 저주의 희생자란 얘기였다  미신을 믿지 않는 캐롤라인은 오히려 바이올렛이 남편의 유산을 차지하기 위해 어떤 흉계를 꾸민 것이라 생각하고 벤을 그 집에서 구해내려 애쓴다  하지만 주위에서 일어나는 이상한 현상들을 보며 저도 모르게 차츰 후두의 주술에 빠져든다  후두의 주술은 믿지 않는 사람에겐 걸리지 않지만  믿는 사람에겐 강력한 힘을 발휘한다  마침내 캐롤라인이 후두를 믿게 된 순간  그 저택에 숨겨진 음모의 실체가 드러나는데  
아기와 나,1.07685E7,330.0,2017,한국,15세관람가,드라마, 그녀가 사라졌다  흔적도 없이   군대 전역을 앞두고 세상 밖으로 나갈 일이 막막한 도일  하는 일도  특별히 하고 싶은 일도 없는 상황에 덜컥 낳은 아기와 결혼을 약속한 여자친구가 그를 기다리고 있다  그런데 어느 날 여자친구가 사라졌다  도일은 남겨진 아기와 함께 그녀를 찾아 숨겨진 진실에 한 발씩 다가서는데 
영화판,3037500.0,64.0,2012,한국,12세관람가,기타,때는  부러진 화살 이 제작되기 전인 2009년  노장 감독이 영화를 만들기 어려워진 현실에 대한 개탄으로 가득하던 정지영 감독은 배우로써의 정체성을 고민하고 있는 윤진서를 만나 한국영화에 대한 다큐멘터리를 기획하게 된다  대체 한국영화는 어떤 성장과정을 거쳐왔으며  그로 인해 어떤 문제점을 간직할 수 밖에 없었는지 충무로 세대인 노장 감독 정지영과 헐리우드 시스템에 익숙한 탈 충무로 세대의 배우 윤진서가 함께 나섰다  임권택  강제규  임상수  박찬욱  봉준호  임순례 등의 거장 감독들과 안성기  박중훈  송강호  설경구  최민식  강수연  배종옥  김혜수 등이 톱 배우들의 생생한 증언으로 탄생된 대한민국 영화 검진 다큐멘터리  누구나 궁금했지만 알 수 없었던  그들의 세상 이 펼쳐진다 
