id,release_date,revenue,runtime,title
1938,1952-12-10,0.0,92.0,Angel Face
2102,1990-07-14,0.0,112.0,Solar Crisis
2182,1978-10-01,0.0,87.0,Attack of the Killer Tomatoes!
2988,1973-05-11,0.0,95.0,The Harrad Experiment
3076,1943-03-05,0.0,74.0,Frankenstein Meets the Wolf Man
3122,1971-10-22,0.0,99.0,Lady Frankenstein
3427,1971-02-17,0.0,112.0,Max and the Junkmen
3432,2007-06-01,4.1637263E7,120.0,Mr. Brooks
3115,1966-12-17,0.0,87.0,Godzilla vs. The Sea Monster
3118,1984-08-14,0.0,100.0,Frankenstein 90
3877,2007-09-26,2849142.0,113.0,Things We Lost in the Fire
5876,2007-11-21,5.709619E7,126.0,The Mist
1165,2006-09-15,1.23384128E8,103.0,The Queen
3576,1942-08-01,0.0,89.0,Calling Dr. Gillespie
3581,1972-01-01,0.0,87.0,Death Line
4553,2004-02-09,8203235.0,101.0,The Machinist
4887,2006-12-01,0.0,96.0,Takva: A Man"s Fear of God
26554,1986-12-12,0.0,85.0,Class of Nuke "Em High
26603,1988-02-25,0.0,98.0,Vice Versa
27922,1969-06-06,0.0,90.0,Don"t Grieve!
32825,1961-06-15,0.0,114.0,Wild in the Country
33558,2009-01-23,0.0,106.0,Dog Eat Dog
33660,1996-11-30,0.0,93.0,Shiloh
51357,1920-12-22,0.0,19.0,The Scarecrow
56801,1916-12-16,0.0,300.0,Judex
58432,2006-10-06,0.0,92.0,The Dark Hour
59810,2011-08-02,0.0,0.0,The Least of These
63481,1976-02-11,0.0,81.0,Calmos
69278,2011-07-13,0.0,95.0,Phase 7
73211,2010-12-16,0.0,120.0,King of Devil"s Island
74545,1939-06-30,0.0,72.0,The Saint In London
84187,2012-11-09,0.0,95.0,The Comedy
84601,1951-07-28,0.0,7.0,The Wearing of the Grin
85025,2010-11-24,0.0,98.0,Memory Lane
88812,1947-08-27,0.0,115.0,The Hucksters
26686,1978-12-15,0.0,103.0,California Suite
42015,1987-03-13,0.0,85.0,Swimming to Cambodia
44022,1956-09-01,0.0,92.0,Bandido!
57353,2011-04-01,0.0,102.0,Cat Run
74946,2001-11-11,0.0,213.0,Feast of All Saints
8827,100,null,null,6.4
1998,2004-10-16,0.0,130.0,Holy Lola
2748,1954-09-07,0.0,85.0,Journey to Italy
4566,2007-09-28,9.2991835E7,119.0,Michael Clayton
5139,2007-12-27,0.0,110.0,The Fox & the Child
5910,1997-09-03,0.0,103.0,Fireworks
8838,1998-04-03,0.0,111.0,Mercury Rising
8899,2008-08-27,0.0,105.0,Lorna"s Silence
32031,1986-01-01,0.0,102.0,Let"s Get Harry
36519,1932-11-07,0.0,81.0,Payment Deferred
37857,2001-02-10,6297.0,89.0,Don"s Plum
42011,1987-02-07,0.0,127.0,A Taxing Woman
58293,1968-02-07,0.0,95.0,The Anniversary
62999,2005-03-25,0.0,93.0,From 180 & Taller
83132,1958-04-07,0.0,105.0,St. Louis Blues
98491,1970-06-09,0.0,104.0,Wuthering Heights
779,1932-05-06,0.0,73.0,Vampyr
26564,1994-09-10,3174695.0,119.0,Crumb
70121,2000-01-01,0.0,93.0,First Target
1993,2006-09-22,0.0,118.0,Golden Door
627,1996-02-23,1.649108E7,93.0,Trainspotting
630,1939-08-15,3.3754967E7,102.0,The Wizard of Oz
685,1938-04-20,0.0,100.0,Olympia Part Two: Festival of Beauty
781,1997-10-30,0.0,120.0,Wintersleepers
848,1981-06-26,1.4110013E7,108.0,Dragonslayer
991,1976-03-18,0.0,138.0,The Man Who Fell to Earth
3079,1957-05-02,0.0,82.0,The Curse of Frankenstein
3936,1940-07-25,0.0,72.0,Blondie Has Servant Trouble
5421,1981-10-11,0.0,96.0,Monster Hunter
5994,2000-12-12,0.0,125.0,The Family Man
7303,2002-12-13,1.54906693E8,105.0,Maid in Manhattan
8833,1984-10-19,0.0,99.0,Double Trouble
8935,2008-05-23,0.0,112.0,Parking
8998,2006-09-07,1.3368437E7,88.0,Friends with Money
26680,1977-07-15,0.0,85.0,Shock Waves
31694,1985-01-01,0.0,111.0,Trouble in Mind
38499,1995-01-01,0.0,90.0,The Howling: New Moon Rising
39435,1958-02-19,0.0,92.0,Cowboy
43908,2010-02-17,0.0,122.0,Kosmos
43930,2010-08-08,1.6504936E7,103.0,Tomorrow_ When the War Began
44974,2006-10-15,0.0,0.0,Kettle of Fish
46948,1986-01-31,0.0,111.0,Power
47200,2004-01-01,0.0,86.0,Schizo
49957,2008-01-01,0.0,60.0,Carts of Darkness
55872,1945-04-29,0.0,76.0,Tarzan and the Amazons
56715,2001-04-06,0.0,88.0,Just Visiting
57326,2002-11-26,0.0,90.0,Sabretooth
63540,2009-01-08,0.0,100.0,To the Sea!
15,1941-04-30,2.3217674E7,119.0,Citizen Kane
1359,2000-04-13,3.4266564E7,102.0,American Psycho
2322,1992-09-09,1.05232691E8,126.0,Sneakers
4676,2004-02-04,0.0,110.0,Grande 챕cole
6058,1998-07-10,0.0,90.0,The Patriot
8814,2005-10-20,5.5987321E7,105.0,Doom
8965,2003-02-25,0.0,70.0,Atlantis: Milo"s Return
32029,1977-03-23,0.0,100.0,The Domino Principle
32596,1947-11-14,0.0,96.0,An Ideal Husband
37380,1953-05-21,0.0,103.0,Thunder Bay
37727,1984-10-19,0.0,101.0,J철nssonligan f책r guldfeber
43836,1939-07-13,0.0,112.0,The Man in the Iron Mask
47952,2002-01-01,0.0,109.0,Two Men Went To War
50162,1991-09-14,0.0,97.0,964 Pinocchio
50601,2011-04-14,17479.0,113.0,5 Days of War
54648,1995-04-11,3983912.0,74.0,The Pebble and the Penguin
59421,2010-08-19,0.0,115.0,Bedevilled
64116,2002-10-18,0.0,83.0,Falling Sky
70282,2000-01-01,0.0,107.0,The Visit
71254,2011-10-11,0.0,94.0,Arena
71520,1960-08-05,0.0,71.0,Last Woman on Earth
72701,2008-07-18,0.0,120.0,Camila Jam
74154,2005-01-14,0.0,0.0,Nuvvostanante Nenoddantana
74580,1954-10-15,0.0,95.0,Peek-a-boo
78041,1986-05-30,0.0,93.0,Big Trouble
81512,1955-02-04,0.0,95.0,Many Rivers to Cross
84772,1916-03-05,0.0,64.0,Hell"s Hinges
86059,1967-10-31,5200000.0,152.0,The Comedians
92681,1998-01-09,0.0,90.0,T.N.T.
2348,1994-04-08,616938.0,93.0,Holy Matrimony
2984,1967-01-05,2000000.0,113.0,A Countess from Hong Kong
8008,2005-06-02,0.0,101.0,Mouth to Mouth
414,1995-06-16,3.36529144E8,121.0,Batman Forever
824,2001-03-09,1.79213434E8,127.0,Moulin Rouge!
1643,1972-10-14,3.6144E7,129.0,Last Tango in Paris
1844,1999-04-29,2.12404396E8,112.0,Entrapment
2487,1973-12-01,0.0,97.0,Lady Snowblood
3539,2004-09-11,0.0,100.0,Off Beat
901,1931-01-30,19181.0,87.0,City Lights
935,1964-01-29,9440272.0,95.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
938,1965-12-18,1.5E7,132.0,For a Few Dollars More
946,1948-04-28,0.0,87.0,Letter from an Unknown Woman
956,2006-05-03,3.97850012E8,126.0,Mission: Impossible III
1936,1954-04-30,0.0,91.0,River of No Return
1940,1959-06-24,0.0,138.0,Porgy and Bess
1942,1965-10-03,0.0,107.0,Bunny Lake Is Missing
2612,1990-10-12,1.5379253E7,110.0,Mr. Destiny
2927,1990-02-15,0.0,98.0,Moon 44
3515,2003-05-14,490964.0,97.0,I"ll Sleep When I"m Dead
3580,2008-01-30,1.13020255E8,141.0,Changeling
3716,2000-08-23,0.0,100.0,In July
30,1995-12-23,0.0,44.0,Magnetic Rose
55,2000-06-16,2.0908467E7,154.0,Amores perros
103,1976-02-07,2.8262574E7,114.0,Taxi Driver
213,1959-07-07,1.3275E7,136.0,North by Northwest
242,1990-12-24,1.36766062E8,162.0,The Godfather: Part III
302,2003-05-18,2.2441323E7,102.0,Swimming Pool
347,1930-02-04,0.0,74.0,People on Sunday
452,1998-04-28,7235.0,117.0,The Idiots
698,1979-06-26,2.10308099E8,126.0,Moonraker
37853,1955-07-13,0.0,123.0,Mister Roberts
56156,1958-10-24,0.0,121.0,The Last Hurrah
275,1996-04-05,6.0611975E7,98.0,Fargo
473,1998-07-10,3221152.0,84.0,Pi
521,1954-05-29,3000000.0,104.0,Dial M for Murder
888,1994-05-26,3.41631208E8,91.0,The Flintstones
936,1963-12-19,1.0878107E7,115.0,The Pink Panther
961,1926-12-31,0.0,79.0,The General
984,1971-12-21,3.5976E7,102.0,Dirty Harry
1162,1962-05-22,2500000.0,106.0,The Miracle Worker
1419,2007-04-11,0.0,102.0,Vollidiot
2241,1999-10-07,0.0,101.0,Sun Alley
2287,2005-01-15,0.0,86.0,Rize
2370,1969-12-18,6000000.0,143.0,Topaz
2669,1984-05-04,8613462.0,132.0,The Bounty
2860,1970-12-11,0.0,105.0,Claire"s Knee
2899,2002-01-29,1.11127553E8,108.0,Asterix & Obelix: Mission Cleopatra
3028,1982-11-10,0.0,87.0,Jekyll and Hyde ... Together Again
3040,2004-06-27,3.2E7,114.0,Night Watch
3086,1941-02-25,0.0,97.0,The Lady Eve
3090,1948-01-24,4307000.0,126.0,The Treasure of the Sierra Madre
3480,1975-08-22,0.0,103.0,The Old Gun
3520,1965-06-15,0.0,125.0,Casanova "70
45928,1997-11-14,0.0,108.0,Incognito
4880,2006-11-29,0.0,119.0,Nichts als Gespenster
2200,1974-12-22,0.0,100.0,Jacob the Liar
3097,2003-05-24,25800.0,127.0,The Tulse Luper Suitcases_ Part 1: The Moab Story
3632,1936-10-10,0.0,245.0,Flash Gordon
5333,1988-09-30,670774.0,124.0,Apartment Zero
6609,1976-11-25,0.0,105.0,Keoma
7210,2008-04-02,0.0,90.0,Hardcover
7211,2007-10-26,6.8377859E7,98.0,Dan in Real Life
8199,2006-01-23,0.0,88.0,Dreamland
8584,2000-05-26,5.6932305E7,110.0,Shanghai Noon
25952,1955-04-20,0.0,81.0,Conquest of Space
105246,1985-11-01,0.0,88.0,Basic Training
289,1942-11-26,1.04625E7,102.0,Casablanca
387,1981-09-16,8.5E7,149.0,Das Boot
433,1964-08-27,1.02272727E8,139.0,Mary Poppins
476,1989-09-09,4729352.0,100.0,Drugstore Cowboy
892,1991-04-17,1794187.0,99.0,Delicatessen
1495,2005-05-03,2.11643158E8,144.0,Kingdom of Heaven
2016,2006-05-25,2.2963701E7,128.0,Days of Glory
2195,2008-01-31,0.0,95.0,Beste Zeit
2266,2006-05-16,4857367.0,120.0,Paris_ je t"aime
2331,1999-12-25,0.0,240.0,Jesus
4180,1985-09-18,2052466.0,106.0,Three Men and a Cradle
6877,2006-03-10,1.28406887E8,97.0,Failure to Launch
205,2004-09-11,3.8E7,121.0,Hotel Rwanda
554,2002-01-01,0.0,100.0,The Cuckoo
695,1993-09-05,6110979.0,187.0,Short Cuts
1404,2004-02-13,0.0,104.0,Ae Fond Kiss...
3109,1952-07-21,0.0,129.0,The Quiet Man
3110,1953-04-23,2.0E7,118.0,Shane
6615,2007-10-12,1.1293663E7,106.0,Lars and the Real Girl
94466,1971-05-18,0.0,123.0,The Ceremony
219,2006-03-16,8.5582407E7,121.0,Volver
6474,1966-11-25,0.0,93.0,Navajo Joe
533,2005-09-04,1.92452832E8,85.0,The Curse of the Were-Rabbit
692,1972-03-12,6000000.0,93.0,Pink Flamingos
833,1952-01-20,0.0,89.0,Umberto D.
2798,1967-10-10,0.0,85.0,Oscar
2817,1997-11-12,0.0,120.0,Same Old Song
4338,1998-09-13,0.0,90.0,I Woke Up Early The Day I Died
4339,1990-02-15,0.0,92.0,The Nasty Girl
4443,1974-11-20,0.0,104.0,Nuits rouges
4923,1974-02-06,0.0,105.0,Zardoz
4990,1975-12-25,0.0,120.0,Hustle
72356,2000-08-23,0.0,100.0,Sade
156,2002-11-08,0.0,111.0,Wilbur Wants to Kill Himself
178,1994-07-01,3.0156002E7,121.0,Blown Away
184,1997-12-24,3.9673162E7,154.0,Jackie Brown
291,2004-07-09,3166000.0,105.0,Riding Giants
392,2000-12-14,1.52500343E8,121.0,Chocolat
469,1984-10-01,0.0,89.0,Stranger Than Paradise
846,1998-06-19,1.89198313E8,121.0,The X Files
2897,1956-10-17,4.2E7,167.0,Around the World in Eighty Days
54732,2010-04-20,0.0,53.0,Silly Little Game
55253,2006-04-26,0.0,89.0,The Machine
25771,1972-08-31,0.0,85.0,Pink Floyd: Live at Pompeii
2652,2005-01-14,7022209.0,103.0,Hard Candy
1979,2007-06-13,2.89047763E8,92.0,Fantastic 4: Rise of the Silver Surfer
2789,2004-06-11,1.15772733E8,119.0,The Chronicles of Riddick
3075,1969-05-22,0.0,98.0,Frankenstein Must Be Destroyed
3777,1957-01-15,0.0,110.0,Throne of Blood
3875,2004-08-27,0.0,117.0,Brothers
4368,2003-04-15,0.0,94.0,Dark Wolf
4893,1966-01-26,0.0,110.0,Where the Spies Are
5153,1914-06-01,0.0,148.0,Cabiria
8128,1978-03-01,0.0,82.0,The Sorcerer"s Apprentice
8194,2006-09-29,516139.0,104.0,A Guide To Recognizing Your Saints
8848,2008-02-28,6.4822796E7,112.0,The Bank Job
8906,2008-05-17,0.0,98.0,Cloud 9
25774,2007-12-31,0.0,90.0,Fados
25807,1949-09-30,0.0,83.0,Red Light
26125,2004-12-20,0.0,90.0,The Defender
26171,2009-12-04,0.0,99.0,Everybody"s Fine
26176,1976-01-01,0.0,95.0,Mother_ Jugs & Speed
26320,2009-09-03,0.0,120.0,Taking Woodstock
26326,1979-08-24,0.0,93.0,Rock "n" Roll High School
26631,2006-01-01,0.0,82.0,In the Blood
26693,2009-06-27,0.0,61.0,Ju-on: White Ghost
27329,2001-08-17,0.0,185.0,The Legend of Suriyothai
31270,1964-12-10,0.0,105.0,The Great Spy Chase
31502,2001-12-12,0.0,90.0,Samurai X : Reflection
32686,1996-09-11,0.0,80.0,Gray"s Anatomy
32728,1984-09-15,0.0,87.0,Before Stonewall
33592,1988-05-20,0.0,110.0,White of the Eye
33817,2007-03-04,0.0,95.0,Satan찼s - Profile of a Killer
40833,1999-08-10,0.0,93.0,King Cobra
45662,2010-05-26,0.0,76.0,Space Chimps 2: Zartog Strikes Back
48231,2011-09-30,2.7462041E7,99.0,A Dangerous Method
52666,1999-11-19,0.0,106.0,The Debt
53435,1979-09-28,0.0,100.0,A Man_ a Woman and a Bank
71700,2010-01-01,0.0,89.0,Repeaters
80844,1977-06-08,0.0,165.0,The Other Side of Midnight
85788,2008-01-01,0.0,84.0,Margaret Thatcher: The Long Walk to Finchley
90374,2006-10-12,0.0,81.0,Wood & Stock: Sexo_ Or챕gano e Rock"n"Roll
92309,1976-12-24,0.0,90.0,The Monkey Hustle
92496,1989-08-17,0.0,120.0,Ninja Academy
97593,1976-05-20,0.0,76.0,Shark Kill
103299,1992-11-13,3206713.0,105.0,Traces of Red
103688,2000-06-28,0.0,92.0,Daydream Believers: The Monkees Story
105763,1996-06-06,0.0,100.0,A Chef in Love
110748,1970-01-01,0.0,105.0,History of Postwar Japan as Told by a Bar Hostess
112655,1937-09-30,0.0,60.0,Idol of the Crowds
114044,2006-01-06,0.0,71.0,Interkosmos
121113,1970-08-27,0.0,95.0,FALSE
4972,2003-03-08,0.0,100.0,The Green Butchers
8337,1988-11-23,1.3008928E7,94.0,They Live
499,1962-04-11,0.0,90.0,Cl챕o from 5 to 7
4593,1972-09-15,0.0,101.0,The Discreet Charm of the Bourgeoisie
1633,1991-12-27,1.19418501E8,130.0,Fried Green Tomatoes
2969,1928-01-25,0.0,108.0,A Daughter Of Destiny
2972,1920-10-28,0.0,85.0,The Golem: How He Came Into the World
3125,1971-12-01,0.0,94.0,Dracula vs. Frankenstein
3171,1969-01-01,0.0,2.0,Bambi Meets Godzilla
50794,2003-06-13,0.0,120.0,The Even Stevens Movie
1934,1998-12-11,2.89317794E8,122.0,Shakespeare in Love
2654,1994-12-12,8946600.0,95.0,In the Mouth of Madness
25750,1996-10-08,0.0,85.0,Children of the Corn IV: The Gathering
31156,2013-11-25,0.0,35.0,Dante"s Hell Animated
80831,2009-12-17,0.0,121.0,Sang Pemimpi
84944,1952-07-25,0.0,74.0,The White Reindeer
85367,1953-07-31,0.0,87.0,Vice Squad
68659,1971-08-16,0.0,109.0,The Horsemen
73881,2009-02-02,0.0,28.0,Thawing Out
80241,1954-12-29,0.0,100.0,Green Fire
108548,1997-05-05,0.0,95.0,Voyage to the Beginning of the World
105593,1981-01-01,0.0,50.0,You Are Not I
80,2004-02-10,1.5992615E7,80.0,Before Sunset
401,2004-07-28,2.6781723E7,102.0,Garden State
615,2004-02-25,6.1189942E8,127.0,The Passion of the Christ
759,1953-07-14,0.0,91.0,Gentlemen Prefer Blondes
4174,1945-12-28,7000000.0,111.0,Spellbound
5899,1992-04-17,0.0,108.0,The Northerners
7091,1988-09-17,725131.0,103.0,Vampire"s Kiss
7840,2008-02-22,2.66E8,109.0,10_000 BC
7944,2008-02-07,0.0,122.0,Shine a Light
8989,1987-06-05,4.9998613E7,110.0,Harry and the Hendersons
7456,2006-03-16,0.0,105.0,Die Wolke
7459,2008-05-09,9.3945766E7,135.0,Speed Racer
8951,2007-09-01,0.0,104.0,Don"t Think About It
694,1980-05-22,4.4017374E7,144.0,The Shining
742,2000-08-25,0.0,106.0,Together
1581,2006-12-08,1.941687E8,136.0,The Holiday
1626,1962-09-20,24517.0,85.0,Vivre Sa Vie
1975,2006-10-13,3.9143839E7,102.0,The Grudge 2
2119,1990-06-27,1.57920733E8,107.0,Days of Thunder
2325,2009-01-01,0.0,120.0,Leningrad
577,1995-05-20,2.1284514E7,106.0,To Die For
1592,1996-04-03,1.02616183E8,129.0,Primal Fear
2525,1966-09-28,0.0,174.0,The Bible: In the Beginning...
6163,2009-01-14,0.0,108.0,The Hessen Affair
6793,1921-04-07,0.0,81.0,The Haunted Castle
42191,1945-10-24,0.0,79.0,Johnny Angel
59392,2010-07-10,0.0,90.0,Backlight
93061,1956-03-21,0.0,77.0,Rock Around the Clock
941,1987-03-06,1.20207127E8,110.0,Lethal Weapon
8341,2001-01-01,0.0,138.0,Samsara
3078,1934-02-22,4500000.0,105.0,It Happened One Night
4587,1990-12-14,3.5419397E7,110.0,Mermaids
4584,1995-12-13,1.35E8,136.0,Sense and Sensibility
619,1992-11-25,4.1100674E8,129.0,The Bodyguard
879,1991-12-11,3.00854823E8,144.0,Hook
907,1965-12-22,1.11858363E8,197.0,Doctor Zhivago
1363,1998-12-30,0.0,114.0,The Hi-Lo Country
1858,2007-06-27,7.0970978E8,144.0,Transformers
2039,1987-12-18,8.0640528E7,102.0,Moonstruck
2045,1996-02-23,0.0,106.0,Unforgettable
2048,2004-07-15,3.47234916E8,115.0,I_ Robot
2057,2001-08-03,3.540232E7,118.0,Original Sin
2168,2006-05-26,0.0,91.0,2:37
3604,1980-09-01,2.710796E7,111.0,Flash Gordon
4024,1961-05-25,0.0,95.0,Last Year at Marienbad
4133,2001-04-04,8.3282296E7,124.0,Blow
4141,2007-07-26,2.6820641E7,86.0,Shoot "Em Up
4169,2007-02-12,3.3231264E7,110.0,Breach
4248,2001-07-04,1.41220678E8,83.0,Scary Movie 2
4912,2002-12-30,3.3013805E7,113.0,Confessions of a Dangerous Mind
4912,2002-12-30,3.3013805E7,113.0,Confessions of a Dangerous Mind
4912,2002-12-30,3.3013805E7,113.0,Confessions of a Dangerous Mind
4912,2002-12-30,3.3013805E7,113.0,Confessions of a Dangerous Mind
5038,2008-08-15,9.6408652E7,96.0,Vicky Cristina Barcelona
5048,1991-09-05,1750301.0,120.0,Prospero"s Books
5168,2002-05-19,0.0,104.0,To Be and to Have
5375,2007-11-03,9.7838349E7,116.0,Fred Claus
6182,1999-08-08,0.0,99.0,The Dream Catcher
6414,2004-04-29,0.0,117.0,Beautiful Boxer
6646,1950-07-18,0.0,96.0,Treasure Island
6723,1990-12-06,2.1633874E7,120.0,The Rookie
6970,1998-08-13,0.0,106.0,Welcome to Woop Woop
7294,2002-03-01,0.0,97.0,The Man Without a Past
7916,2008-01-01,0.0,95.0,Far Cry
8460,2002-04-09,0.0,99.0,The Skulls II
8916,1998-10-02,1.71757863E8,83.0,Antz
8986,1994-08-31,1.8137661E7,108.0,Milk Money
8988,2008-03-28,1.120713E7,113.0,Stop-Loss
8999,2005-11-11,5.7479076E7,108.0,Derailed
26386,1988-11-11,2.8202109E7,95.0,Ernest Saves Christmas
31026,2002-12-20,0.0,110.0,Distant
8884,2008-10-16,0.0,98.0,Franklyn
32302,1998-04-10,0.0,93.0,3 Ninjas: High Noon at Mega Mountain
8275,2006-12-07,0.0,97.0,American Pie Presents: The Naked Mile
78321,1984-01-10,0.0,101.0,Dog Day
79008,1982-10-22,0.0,103.0,Jinxed!
74727,2010-05-18,0.0,81.0,Long Pigs
107412,1986-12-01,0.0,84.0,Silk
488,1951-12-03,1.075E7,105.0,The African Queen
1652,1994-12-21,0.0,92.0,00 Schneider - Jagd auf Nihil Baxter
4518,1998-09-13,8.2150642E7,124.0,Elizabeth
4612,2003-01-01,0.0,96.0,Absolon
5473,2004-09-02,0.0,110.0,De Dominee
5780,1966-07-13,1.3E7,128.0,Torn Curtain
6114,1992-11-13,2.15862692E8,128.0,Dracula
8872,1992-02-14,1.21697323E8,94.0,Wayne"s World
8892,2008-05-16,7356393.0,152.0,A Christmas Tale
8893,2009-09-17,0.0,118.0,It"s Hard Being Loved by Jerks
8923,2005-09-09,3154346.0,109.0,Green Street Hooligans
8938,2008-05-14,0.0,112.0,Tokyo!
25744,2007-03-16,0.0,90.0,A Slit-Mouthed Woman
26258,1995-08-04,0.0,90.0,Bushwhacked
26655,2006-06-06,0.0,96.0,Like Mike 2: Streetball
26809,2009-12-24,0.0,22.0,Prep & Landing
27322,1997-03-14,0.0,104.0,Love Jones
31682,1957-02-22,0.0,81.0,The Incredible Shrinking Man
33138,1984-10-07,0.0,90.0,The Times of Harvey Milk
40226,2002-01-01,0.0,112.0,The Era of Vampires
50011,1959-05-28,0.0,98.0,Look Back in Anger
62764,2012-03-15,1.83018522E8,106.0,Mirror Mirror
77291,1999-04-21,0.0,110.0,Orfeu
87884,1974-05-29,0.0,98.0,The Teacher
92424,2011-11-23,0.0,85.0,The Art of Love
95752,1978-02-10,0.0,100.0,The Other Side of the Mountain: Part II
